price,bedrooms,bathrooms,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,sqft_living15,when_sold,district,is_basement,is_renovated
169950,3,1,1,0,0,4,6,840,0,1961,0,840,1669,3,0,0
585000,3,2.5,2,0,0,3,9,2290,0,2001,0,2290,1578,2,0,0
585000,3,2.5,2,0,0,3,9,2290,0,2001,0,2290,1442,2,0,0
480000,5,3.5,2,0,2,3,10,2890,590,2004,0,3400,1469,3,1,0
635000,4,2.5,1.5,0,0,4,8,4100,160,1935,0,2430,1611,1,1,0
368750,3,2.5,2,0,0,3,7,2230,0,2004,0,2230,1520,4,0,0
432500,6,2,2,0,0,1,7,3080,0,1900,0,1830,1584,1,0,0
589000,3,2.5,2,0,0,3,8,2250,0,2004,0,2250,1674,2,0,0
840000,4,3.25,2,0,0,3,9,2280,880,2004,0,3160,1451,2,1,0
316500,3,2.5,2,0,0,3,7,1770,0,2005,0,2280,1491,4,0,0
536000,4,2.5,2,0,0,3,7,2880,0,2006,0,2570,1511,7,0,0
563750,4,2.75,1,0,0,3,8,1750,940,1978,0,2640,1445,2,1,0
152500,4,1,1.5,0,0,4,6,1730,0,1970,0,1440,1560,3,0,0
267950,4,1,1.5,0,0,4,6,1730,0,1970,0,1440,1445,3,0,0
1640000,5,4,2,0,0,3,11,4780,0,1994,0,4040,1452,2,0,0
269950,4,2.5,2,0,0,5,7,2540,0,1977,0,1600,1746,3,0,0
731688,4,3,2,0,0,3,9,2630,0,2006,0,3460,1718,2,0,0
240000,3,1.5,1,0,0,3,7,1190,700,1959,0,2060,1583,1,1,0
555950,2,1,1,0,0,3,7,1220,0,1961,0,1420,1674,1,0,0
289000,2,1,1,0,0,3,6,710,0,1942,0,740,1438,1,0,0
525000,3,2.5,1,0,0,3,9,1770,1200,1995,0,2990,1794,2,1,0
745000,3,2.5,1,0,0,3,9,1770,1200,1995,0,2990,1582,2,1,0
397000,2,1,1,0,2,3,7,1000,0,1939,0,1570,1599,1,0,0
233000,3,1,1,0,0,3,7,1030,950,1965,0,1830,1443,1,1,0
625000,4,2.25,2,0,0,4,8,1920,0,1979,0,2030,1631,2,0,0
535000,3,2,2,0,4,3,10,2740,0,1988,0,2800,1710,3,0,0
270000,3,2.25,1,0,0,3,7,1380,360,1973,0,1770,1431,3,1,0
360000,3,1.75,1,0,0,3,7,1300,0,1967,0,1520,1717,2,0,0
1105000,4,1.5,2,0,0,5,9,1930,810,1905,0,1680,1787,1,1,0
970000,4,1.75,2,0,3,3,10,2890,1170,1953,1995,1860,1605,1,1,1
915000,5,2.5,1,0,4,4,9,1840,1650,1958,0,2690,1637,2,1,0
412000,4,1.75,1,0,0,4,7,1130,300,1960,0,2070,1728,2,1,0
265000,4,1.75,1,0,0,4,7,1110,750,1963,0,1570,1512,3,1,0
426000,4,2.25,1,0,0,4,7,1490,630,1976,0,1890,1661,2,1,0
266000,4,2.25,1,0,0,3,8,1140,720,1978,0,1950,1576,3,1,0
325000,3,2,1.5,0,0,3,6,1430,900,1900,0,1160,1571,1,1,0
615000,3,1.75,1,0,2,5,7,990,680,1954,0,2140,1535,1,1,0
310000,3,1.75,1,0,0,3,8,1580,550,1979,0,2180,1442,3,1,0
340000,4,1.75,1,0,0,3,7,1900,0,1973,0,1420,1663,2,0,0
562500,2,1,1.5,0,0,4,5,1170,0,1905,0,1660,1434,1,0,0
447000,2,1,2,0,0,3,8,980,0,2010,0,1180,1718,1,0,0
2450000,7,4.25,2,0,2,3,11,4670,0,1992,0,3240,1647,2,0,0
250000,4,1.5,1,0,0,4,7,1500,1000,1961,0,1720,1780,3,1,0
633000,4,2.5,2,0,0,3,8,2020,0,1990,0,2320,1553,2,0,0
310000,3,2,3,0,0,3,7,1290,0,2004,0,1270,1442,1,0,0
439000,2,1.75,1.5,0,0,3,7,1620,0,1995,0,1560,1606,7,0,0
470000,3,3.25,2,0,0,3,8,1360,350,2003,0,1420,1688,2,1,0
270000,3,2.5,1,0,0,4,7,1720,0,1968,0,1460,1451,3,0,0
299500,3,1.75,2,0,0,3,7,1820,0,1994,0,1780,1567,3,0,0
227000,3,1,1,0,0,4,6,1130,0,1954,0,1770,1659,3,0,0
735000,4,2.75,2,1,4,3,8,3040,0,1966,0,2620,1688,1,0,0
537000,3,3,2,0,2,3,7,2410,0,1942,1988,2610,1743,1,0,1
699000,4,2.5,1,0,0,4,9,1660,780,1970,0,2810,1577,2,1,0
330000,2,1,1,0,0,3,6,600,200,1929,0,1720,1675,1,1,0
229000,3,1,1,0,0,3,7,1030,0,1954,0,1630,1679,1,0,0
2e+05,3,1,1,0,0,4,6,940,540,1947,0,1350,1595,1,1,0
522500,3,1.75,1,0,0,4,8,1710,0,1966,0,1820,1696,2,0,0
1295000,3,2.75,1.5,0,3,4,9,2590,860,1925,0,2910,1472,1,1,0
2e+06,3,3.25,2,1,4,3,9,2610,0,2006,0,2590,1606,1,0,0
2e+05,2,0.75,1,0,0,4,4,780,0,1945,0,1620,1625,4,0,0
352000,3,1.75,1,0,0,3,7,1260,0,1971,0,1460,1457,2,0,0
855000,4,3,2,0,2,3,9,2240,350,1964,0,2260,1471,1,1,0
267000,3,2.5,2,0,0,3,8,1580,0,1993,0,1560,1688,3,0,0
484000,2,1.75,1,0,0,3,7,1160,500,1942,0,1660,1794,1,1,0
402000,4,2.75,1,0,0,4,8,2120,830,1974,0,2840,1740,4,1,0
905000,4,2.25,2,0,0,3,8,1770,470,1900,2014,2120,1445,1,1,1
274000,4,1.75,1,0,0,4,7,1720,220,1966,0,2000,1700,4,1,0
475000,3,1.75,1,0,0,4,7,1850,0,1962,1977,2110,1456,4,0,1
1535000,4,4.5,1,0,3,5,9,3160,2610,1949,0,2950,1602,1,1,0
628000,4,2,1,0,0,3,7,1140,1140,1900,0,2240,1796,1,1,0
675000,6,1.75,1,0,3,3,8,1370,1370,1953,0,2150,1752,1,1,0
429900,4,3.25,2,0,0,3,8,2740,1020,2007,0,3280,1612,4,1,0
260000,3,1.5,1,0,0,3,7,1140,440,1954,0,1540,1744,1,1,0
690000,3,1.75,1,0,0,3,7,1030,570,1941,0,2150,1674,1,1,0
1081000,4,2.25,1,0,0,5,9,2100,0,1961,0,2400,1473,1,0,0
360000,4,2.5,2,0,0,3,8,2610,0,1988,0,2280,1456,3,0,0
499000,3,1.75,1,0,0,4,7,920,920,1910,0,1220,1750,1,1,0
159000,3,1,1,0,0,3,7,1320,0,1952,0,2140,1690,1,0,0
430000,3,1.75,1,0,0,4,7,940,600,1947,0,1840,1469,1,1,0
1050000,5,2.75,1,0,0,3,8,1660,860,1959,0,3000,1452,2,1,0
725000,5,2.5,1,0,1,4,9,1890,1890,1978,0,2840,1603,1,1,0
150000,3,1,1,0,0,3,7,1200,0,1959,0,1510,1729,1,0,0
840000,4,2.25,2,0,0,4,9,2720,0,1976,0,2470,1718,2,0,0
499000,4,2.5,2,0,0,3,9,3100,0,2011,0,3060,1450,4,0,0
285000,3,1.75,1,0,0,3,7,1100,530,1968,0,1300,1633,1,1,0
340000,4,2.5,1,0,0,3,7,1210,700,1987,0,1690,1488,3,1,0
405100,4,2,1,0,0,4,7,1580,0,1955,0,1180,1430,1,0,0
464000,3,2.5,2,0,0,3,7,1690,0,2003,0,2220,1701,2,0,0
723000,4,2.25,1,0,0,4,8,1290,670,1959,0,2160,1771,2,1,0
430000,8,3.25,2,0,0,4,8,2800,1500,1979,0,1780,1575,4,1,0
645000,3,1.75,1,0,0,3,7,940,900,1907,2005,1600,1435,1,1,1
1580000,4,2.75,2,0,2,4,10,2630,850,1979,0,3770,1427,2,1,0
925000,5,3,2,0,0,3,7,1890,820,1919,2014,2150,1697,1,1,1
759000,4,1.75,1,0,0,3,7,1340,760,1975,0,1700,1730,1,1,0
690000,4,2,1,0,0,3,8,1760,0,1954,0,1950,1703,1,0,0
358800,4,2.5,2,0,0,3,8,2155,0,1996,0,2155,1470,4,0,0
683000,5,1.5,1.5,0,0,3,7,1520,200,1925,0,2280,1452,1,1,0
650000,3,1,1.5,0,0,3,7,1430,0,1924,0,1660,1578,1,0,0
288000,5,2.75,1.5,0,0,4,7,2140,650,1949,0,1056,1577,3,1,0
209950,3,1.5,1,0,0,4,7,1180,0,1968,0,2030,1732,3,0,0
939000,3,3.5,2,0,4,3,8,1960,490,1933,1993,2620,1639,1,1,1
320000,3,1,1,0,0,3,7,930,400,1954,0,1440,1692,1,1,0
283748,3,2.25,2,0,0,3,7,1940,0,1989,0,1800,1686,3,0,0
370000,3,2.25,1,0,0,3,7,1280,320,1987,0,1600,1708,2,1,0
399950,4,2.75,1,0,0,4,8,1610,1600,1989,0,2100,1469,4,1,0
360000,5,2.5,1,0,0,3,8,1680,1200,1976,2007,2080,1574,4,1,1
365000,2,1.5,1,0,0,4,7,1160,0,1950,0,1500,1604,1,0,0
396900,3,2,2,0,0,3,7,1360,0,1989,0,1360,1567,1,0,0
321000,3,2.5,2,0,0,3,7,2014,0,2005,0,2014,1443,3,0,0
245000,3,2,1,0,0,3,7,1440,0,1985,0,1680,1549,4,0,0
502000,2,1,1.5,0,1,3,8,1570,0,1931,0,1820,1640,1,0,0
257000,4,2.75,1,0,0,3,8,1800,530,1990,0,2320,1764,3,1,0
423000,4,1.75,1,0,0,3,7,1010,870,1976,0,1710,1785,2,1,0
485000,4,2.25,1,0,0,4,7,1850,0,1957,0,1650,1469,2,0,0
5e+05,4,2.5,2,0,0,3,8,2230,0,2002,0,2400,1569,4,0,0
442000,2,1,1.5,0,2,4,6,990,0,1917,0,1480,1626,1,0,0
475000,3,1.75,1.5,0,0,3,7,1720,0,1925,0,2000,1423,1,0,0
625000,4,2.25,2,0,0,3,8,3230,0,1986,0,2820,1459,1,0,0
194000,3,1,1,0,0,3,6,820,360,1944,0,1070,1632,1,1,0
410000,3,2.25,2,0,0,3,7,1450,0,1989,0,1710,1732,2,0,0
1034500,4,2.5,2,0,0,3,9,2370,0,2003,0,2510,1757,2,0,0
490000,4,2.5,2,0,0,3,7,2570,0,2006,0,2060,1472,7,0,0
348500,4,1.75,1,0,0,3,7,1480,390,1972,0,1670,1577,2,1,0
380000,3,1,1.5,0,0,3,6,1220,0,1901,0,1350,1438,1,0,0
660000,3,2,3,0,0,3,8,1770,0,1999,0,2010,1575,1,0,0
525000,3,1,1,0,0,3,7,1500,0,1943,0,1500,1464,1,0,0
235000,3,2,1,0,0,4,7,1110,0,1990,0,1390,1722,3,0,0
1210000,4,3.75,2,0,3,3,11,4980,0,2006,0,4080,1443,7,0,0
397950,4,1.75,1,0,0,4,7,1180,1180,1916,1970,1670,1472,1,1,1
268000,3,1.75,1,0,0,3,7,1600,0,1999,0,2100,1598,3,0,0
525000,3,1,1,0,1,4,8,950,500,1948,0,1880,1779,1,1,0
549950,3,2.5,2,0,0,3,8,2680,0,2001,0,2680,1641,2,0,0
370000,3,1.75,1.5,0,0,4,6,1150,0,1970,0,1530,1681,2,0,0
299000,4,2.25,2,0,0,3,7,1870,0,1996,0,1650,1651,3,0,0
715000,6,2.75,2,0,2,3,8,2860,540,1977,0,1800,1540,1,1,0
430000,4,1.5,1,0,0,3,7,1810,0,1966,0,2060,1441,2,0,0
345000,3,1.75,1,0,0,4,7,1260,600,1975,0,1850,1514,4,1,0
1600000,3,3.25,2,0,4,3,10,3790,0,1985,0,2740,1773,1,0,0
534640,3,2.5,1,0,0,4,8,1210,920,1994,0,2030,1782,2,1,0
1225000,3,2.5,2,0,2,3,8,1980,880,1915,0,2310,1640,1,1,0
351000,4,2.5,2,0,0,3,7,2370,0,1997,0,2090,1452,4,0,0
745000,4,2.25,2,0,0,3,8,2290,0,1972,0,2040,1724,2,0,0
320000,2,1,1,0,1,3,6,750,370,1929,0,1530,1611,1,1,0
555700,3,2,1,0,0,4,7,1810,0,1957,0,2230,1708,2,0,0
690000,4,2.5,2,0,0,3,9,3220,0,1991,0,3050,1731,2,0,0
449000,3,1.75,1,0,0,4,7,1660,0,1952,0,2060,1555,1,0,0
308500,2,1,1,0,0,4,7,850,0,1950,0,1100,1798,1,0,0
340000,4,2.5,2,0,0,3,9,2665,0,2006,0,2665,1491,4,0,0
937750,4,2.75,1.5,0,0,5,7,1710,870,1917,0,1980,1469,1,1,0
725126,4,2.5,2,0,0,3,10,3200,0,1998,0,3770,1794,2,0,0
135000,3,1,1,0,0,3,5,840,0,1943,0,1010,1550,1,0,0
635000,4,2.5,1,0,0,3,8,2020,950,1969,0,1410,1462,1,1,0
245500,2,1,1,0,0,3,6,790,0,1950,0,1970,1702,2,0,0
230000,6,1.5,1.5,0,0,4,8,2140,0,1903,1979,1710,1584,3,0,1
1770000,3,2.5,1,0,2,4,9,2580,0,1951,0,2410,1492,2,0,0
425000,5,2.5,1,0,0,4,7,1200,980,1955,0,1840,1606,1,1,0
220000,2,1,1.5,0,0,3,7,1060,0,1965,0,2240,1445,1,0,0
370000,3,2,1.5,0,0,3,8,1860,0,1939,2006,1620,1679,1,0,1
390000,3,2,1,0,0,5,7,960,880,1972,0,1810,1660,4,1,0
239000,3,1.75,1,0,0,4,7,1340,0,1968,0,1520,1766,4,0,0
345000,4,2.25,2,0,0,3,8,2320,0,1973,0,2170,1553,4,0,0
289000,3,2.5,1,0,0,4,7,2110,0,1985,0,1680,1682,4,0,0
285000,5,1.5,1.5,0,0,4,7,1840,0,1962,0,1690,1427,3,0,0
147400,3,2,1,0,0,2,7,1080,0,1955,0,1410,1662,1,0,0
6e+05,2,1,1,0,0,3,7,1290,0,1924,0,1940,1528,1,0,0
245000,3,2.25,1,0,0,3,7,1540,670,1967,0,2230,1702,1,1,0
520000,3,2.25,1,0,0,3,7,1540,670,1967,0,2230,1492,1,1,0
352500,3,2.25,1,0,2,3,7,1170,240,1987,0,1560,1782,7,1,0
448000,5,3.5,2,0,0,3,9,2760,980,1998,0,2880,1430,4,1,0
270000,4,2.75,1,0,0,3,7,1200,1240,1963,1985,1790,1648,3,1,1
872500,3,2.5,1,0,0,3,8,1840,200,1951,0,1820,1682,1,1,0
2152500,4,3.25,1.5,0,3,4,10,2590,1250,1939,0,3280,1478,1,1,0
225000,3,1.5,1,0,0,3,7,980,680,1962,0,1770,1696,1,1,0
735000,4,2,1.5,0,0,4,9,1640,0,1911,0,1900,1595,1,0,0
375000,3,1,1,0,0,3,7,1310,0,1972,1989,1680,1464,2,0,1
169000,3,1.75,1,0,0,3,8,1720,0,1978,0,1970,1624,3,0,0
279950,3,1.75,1,0,0,3,8,1720,0,1978,0,1970,1492,3,0,0
1950000,4,2.75,2,0,4,4,10,2830,1190,1989,0,3150,1539,2,1,0
310000,3,2.25,2,0,0,3,7,1750,210,2003,0,1760,1703,1,1,0
975000,4,2.5,2,0,0,4,9,3240,0,1978,0,3340,1709,2,0,0
650000,10,2,2,0,0,4,7,3010,600,1958,0,2040,1618,2,1,0
930000,2,1.5,1,0,2,3,7,1000,800,1942,0,2270,1570,1,1,0
412000,4,1.5,1,0,0,3,7,980,980,1912,0,1300,1463,1,1,0
225000,3,1,1,0,0,3,6,1250,0,1965,0,1800,1448,1,0,0
507000,3,2.5,2,0,0,3,8,2120,0,2003,0,1930,1750,1,0,0
1755000,4,4,2,0,2,4,12,3860,0,1927,0,4410,1527,1,0,0
230000,3,2.5,2,0,0,3,7,1340,0,1995,0,1060,1599,4,0,0
316000,1,2,2,0,0,3,10,1780,0,2001,0,1780,1501,7,0,0
616200,5,3.25,2,0,0,3,9,3030,890,2014,0,2660,1667,7,1,0
509900,3,1.75,1,0,0,3,8,1690,0,1984,0,2290,1679,2,0,0
370000,4,2.5,2,0,0,3,8,2570,0,1987,0,2140,1480,4,0,0
619100,3,1.75,1,0,0,3,7,1870,0,1977,0,1820,1490,2,0,0
805000,3,2.25,1,0,1,5,8,2290,570,1956,0,2030,1687,1,1,0
612125,2,1.5,1,0,0,3,7,1090,580,1950,0,1670,1522,1,1,0
350000,2,1.5,3,0,0,3,8,1070,0,2003,0,1100,1665,1,0,0
225000,2,1,1,0,0,3,7,940,0,1960,0,1450,1612,4,0,0
335000,3,2.5,2,0,0,3,8,2588,0,2008,0,2389,1625,4,0,0
972800,5,3.25,2,0,0,3,11,3500,0,2001,0,3500,1465,4,0,0
5e+05,3,1.75,1,0,0,3,7,1690,0,1973,0,2070,1522,2,0,0
2200000,4,3.75,2,0,0,3,10,2530,1260,1931,0,3250,1563,1,1,0
415000,3,1.5,1,0,0,4,7,1090,0,1966,0,1320,1597,2,0,0
399000,3,3,2,0,0,4,7,1710,530,1950,0,1530,1682,1,1,0
376000,2,1,1,0,0,3,7,1150,0,1947,0,1150,1780,1,0,0
340000,3,2,1,0,0,3,7,1120,750,1913,0,1870,1569,1,1,0
490000,5,2.75,2,0,0,3,8,2990,0,1997,0,2710,1602,4,0,0
374000,4,2.5,2,0,0,3,7,2580,0,2004,0,2160,1747,4,0,0
852000,4,1,1.5,0,0,4,7,1470,750,1927,0,1740,1470,1,1,0
473000,3,2.25,2,0,0,3,7,1620,0,1987,0,2030,1591,2,0,0
540000,3,1.75,1,0,0,3,8,1970,620,1968,0,2590,1431,2,1,0
431000,2,2,1,0,0,3,8,970,420,1959,0,1940,1682,1,1,0
435000,4,3,1,0,0,3,7,1410,860,1979,0,1740,1429,1,1,0
1051000,4,3,1,0,3,5,8,1460,1460,1964,0,2970,1792,2,1,0
450000,3,2.75,2,0,0,3,8,1040,210,2010,0,1250,1787,1,1,0
157500,3,1,1,0,0,3,6,960,140,1935,0,1280,1477,1,1,0
244000,3,1.75,1,0,0,4,8,1500,0,1976,0,1940,1569,3,0,0
550000,3,2.5,2,0,0,3,9,2800,0,2001,0,2580,1513,2,0,0
975000,4,2.5,2,0,0,3,10,3420,0,2000,0,2260,1672,2,0,0
426500,4,2.75,1,0,0,3,6,2100,0,1990,0,2150,1519,4,0,0
350000,3,1,1.5,0,0,5,7,1090,700,1904,0,1360,1723,1,1,0
615000,3,1,1.5,0,0,5,7,1090,700,1904,0,1360,1514,1,1,0
542000,3,2.25,2,0,0,3,8,2220,0,1985,0,2320,1501,2,0,0
710000,4,1.75,1,0,3,5,7,1000,1000,1956,0,2610,1597,1,1,0
289950,3,2.5,1,0,0,3,8,1770,0,1988,0,2200,1434,3,0,0
1900000,4,2.75,2,0,0,3,9,3900,380,1947,2008,3590,1631,2,1,1
528000,2,1,1.5,0,0,4,7,1120,140,1925,0,1260,1597,1,1,0
471000,2,1,1,0,0,4,7,840,0,1949,0,1550,1471,1,0,0
250000,4,2.75,2,0,0,3,8,1830,0,2001,0,2400,1583,3,0,0
155000,3,1.5,1,0,0,3,7,970,0,1966,0,1230,1620,3,0,0
515000,4,1.5,1.5,0,0,4,7,1400,340,1946,0,1600,1690,1,1,0
336600,3,2.25,2,0,0,3,7,1654,0,1995,0,1975,1491,4,0,0
915000,3,2.25,2,0,0,5,8,1580,810,1925,0,2200,1486,1,1,0
350000,2,1.75,2,0,0,4,7,1080,0,1984,0,1800,1724,2,0,0
1300000,4,1.75,1,0,0,4,8,2610,0,1966,0,2920,1737,2,0,0
175000,3,1,1,0,0,3,7,1070,0,1967,0,1320,1491,3,0,0
545000,2,2,1,0,0,4,7,1430,0,1949,0,1430,1466,1,0,0
475000,4,3,2,0,2,4,7,1600,800,1965,0,2400,1559,1,1,0
390000,2,1,1,0,0,3,5,670,0,2003,0,2180,1435,4,0,0
645000,4,2.5,2,0,0,3,8,2860,0,1995,0,2650,1722,5,0,0
410000,3,1.5,1,0,0,4,8,1420,850,1954,0,2020,1584,1,1,0
480000,4,2.5,2,0,2,3,8,2180,0,1997,0,2390,1465,7,0,0
725000,3,1.75,2,0,2,4,8,1860,0,1959,0,3030,1738,1,0,0
1150000,6,4.5,2,0,0,3,11,4100,1940,1996,0,2010,1778,2,1,0
3e+05,2,1,1,0,0,3,6,1010,0,1947,0,1220,1737,1,0,0
752000,4,2.5,1,0,2,3,8,1710,860,1961,0,2050,1487,1,1,0
585000,4,2.5,2,0,0,3,8,1950,0,2004,0,1720,1654,2,0,0
678700,3,1.75,1,0,0,4,8,1300,670,1973,0,2500,1511,2,1,0
603000,4,2.25,2,0,0,3,9,2110,0,1975,0,2660,1448,2,0,0
715000,3,1.75,1.5,0,4,4,7,1150,500,1928,0,2300,1476,1,1,0
1395000,4,3,2,0,2,4,10,3520,0,1981,0,3260,1619,2,0,0
1085000,3,2.5,2,0,3,3,11,2840,0,1997,0,2580,1436,2,0,0
467500,2,1.75,1,0,0,4,7,750,740,1918,0,1400,1502,1,1,0
359000,3,2.25,1,0,0,3,7,1230,420,1985,0,1690,1634,1,1,0
745000,4,2,1,0,0,3,8,960,1000,1922,2001,1680,1682,1,1,1
450000,3,2.25,1,0,0,4,7,2450,0,1978,2000,1440,1787,4,0,1
935000,3,2,1.5,0,0,3,8,1060,660,1910,2000,1590,1457,1,1,1
615000,3,2.5,2,0,0,3,8,1890,90,2009,0,2160,1674,2,1,0
1031000,3,2.5,2,0,0,3,7,4110,0,1976,0,2710,1648,2,0,0
283500,4,2.5,2,0,0,3,7,1990,0,1999,0,2020,1549,4,0,0
340000,2,1,1,0,0,3,6,860,0,1947,0,1450,1584,1,0,0
370000,4,2.5,2,0,0,3,8,2320,0,1994,0,2320,1499,1,0,0
1150000,3,2.5,2,0,0,3,10,4190,0,1999,0,3650,1688,2,0,0
265000,4,1,1,0,0,3,7,1080,860,1962,0,1940,1790,4,1,0
480000,4,2.25,2,0,0,3,8,1690,830,1908,0,1530,1682,1,1,0
667500,3,2,1,0,0,5,7,1030,850,1927,0,1700,1752,1,1,0
1398000,3,2.5,2,0,0,4,10,2910,0,1989,0,2420,1497,2,0,0
2300000,7,4.75,2,0,0,3,10,3650,1660,2013,0,2920,1700,2,1,0
465000,3,2.25,1,0,0,4,7,1640,1030,1966,0,1970,1753,1,1,0
192500,1,1,1,0,2,5,5,470,0,1924,0,1350,1627,8,0,0
345000,3,1,1,0,0,4,6,760,300,1943,0,1310,1473,1,1,0
439800,3,1.5,1,0,0,5,7,1120,0,1956,0,1300,1767,2,0,0
468000,4,1.75,1,0,0,4,7,1330,920,1958,0,2250,1714,2,1,0
775000,4,2.5,1,0,0,4,8,1250,820,1976,0,2070,1715,2,1,0
684680,4,2.25,2,0,0,4,8,2370,0,1979,0,2370,1761,2,0,0
910000,4,3.5,2,0,0,3,11,3570,0,1990,0,3800,1539,2,0,0
3640900,4,3.25,2,1,4,4,11,4830,0,1990,0,3820,1666,2,0,0
375000,3,1.75,1,0,0,4,7,1160,0,1976,0,1940,1752,2,0,0
250000,3,2.5,2,0,0,3,7,1610,0,1994,0,1660,1666,3,0,0
3065000,5,3,2.5,0,4,5,11,3510,640,1909,0,2250,1512,1,1,0
442500,4,2.25,1,0,0,4,7,1390,450,1973,0,1820,1591,2,1,0
9e+05,3,3.5,1.5,0,3,3,10,4080,0,2000,0,2710,1777,4,0,0
699000,3,2,2,0,2,3,8,1820,0,1937,1987,2160,1658,1,0,1
360000,4,2,1,0,0,5,8,2680,0,1965,0,1230,1794,3,0,0
1675000,4,4.75,2,0,0,3,12,4790,0,1999,0,3830,1668,2,0,0
675000,5,2,1.5,0,0,3,8,2420,0,1966,0,1940,1526,2,0,0
345000,2,1,1,0,0,4,7,1130,0,1921,0,1220,1659,1,0,0
229000,4,1,1.5,0,0,3,7,1320,0,1928,0,1640,1457,1,0,0
3e+05,3,1,1.5,0,0,3,6,1290,0,1908,0,1620,1470,6,0,0
392500,3,3.25,3,0,0,3,8,1600,0,1998,0,1600,1688,1,0,0
552000,3,1,1,0,0,4,7,820,300,1912,0,1430,1753,1,1,0
457000,2,1.75,1,0,0,3,7,1420,640,1940,0,1860,1596,1,1,0
518000,4,2.5,2,0,0,3,8,2830,0,1993,0,2350,1640,5,0,0
237000,3,2,1,0,0,4,7,1210,0,1985,0,1560,1696,4,0,0
399950,3,2.25,1,0,0,3,7,1260,300,1988,0,1820,1482,7,1,0
605000,3,2.25,2,0,0,3,7,2260,0,1990,0,2360,1429,1,0,0
295000,4,2.5,2,0,0,3,7,1850,0,1993,0,1850,1717,4,0,0
513000,4,2.5,1,0,0,3,7,1380,550,1978,0,2080,1437,2,1,0
772500,4,2.5,2,0,0,3,9,3230,0,2004,0,3220,1646,2,0,0
765000,4,2.5,2,0,0,3,9,3230,0,2004,0,3220,1567,2,0,0
696950,4,2.75,1.5,0,0,4,7,1550,900,1920,0,1920,1637,1,1,0
329000,3,1,1.5,0,0,3,7,1200,0,1928,0,1610,1511,1,0,0
339999,3,2.5,2,0,0,3,8,2360,0,1995,0,1860,1568,4,0,0
364500,3,1,1,0,0,3,7,1060,0,1959,0,1520,1725,1,0,0
607500,5,1.75,1.5,0,0,3,7,1420,800,1923,0,1550,1786,1,1,0
550000,3,1,1,0,0,3,6,880,0,1961,0,1690,1457,2,0,0
479900,4,2,1,0,0,3,8,1630,880,1960,0,1980,1444,2,1,0
1120280,4,4,3,0,2,3,9,2100,430,2013,0,2160,1512,1,1,0
192000,2,1,1,0,0,3,6,700,0,1953,0,890,1788,1,0,0
250000,3,2,1,0,0,3,7,1060,440,1977,0,1640,1452,4,1,0
340000,3,2,2,0,0,3,6,1130,0,1996,0,1900,1724,2,0,0
340000,3,2,1,0,0,5,7,830,590,1942,0,1420,1619,1,1,0
635250,3,2.25,1,0,0,5,8,1510,700,1976,0,2470,1634,2,1,0
324800,2,1,1,0,0,3,6,880,290,1949,0,1430,1458,1,1,0
78000,2,1,1,0,0,1,5,780,0,1942,0,1700,1794,1,0,0
4e+05,4,1.75,1,0,0,3,8,1770,0,1988,0,2150,1456,2,0,0
640500,3,1,1,0,2,4,7,1070,0,1919,0,1380,1429,1,0,0
570000,3,2,1,0,0,3,8,1260,670,1964,0,2030,1435,1,1,0
1330000,3,1.5,1.5,0,2,3,8,1940,0,1900,0,2550,1744,1,0,0
330490,3,2.75,1,0,0,4,7,1040,400,1980,0,1510,1462,4,1,0
325000,3,2.5,2,0,0,3,7,1740,0,1999,0,2180,1689,4,0,0
335000,3,2.5,2,0,0,3,7,1740,0,1999,0,2180,1444,4,0,0
314000,5,2.75,1,0,0,5,7,1460,750,1963,0,1590,1603,1,1,0
625000,4,2,1.5,0,0,5,8,1990,200,1925,0,1450,1654,1,1,0
809000,3,2.5,2,0,0,3,9,2590,0,1988,0,2600,1752,2,0,0
535000,3,2.5,2,0,0,3,9,2790,0,1990,0,2580,1690,4,0,0
275000,5,1.75,1,0,0,3,7,1140,1040,1963,0,2140,1687,1,1,0
358000,4,2.75,1,0,0,4,7,1620,960,1967,0,1570,1448,4,1,0
297975,3,2.25,1,0,0,4,7,1720,1100,1947,0,1040,1483,1,1,0
492000,2,1.75,1,0,0,4,7,1300,0,1945,1986,1300,1431,4,0,1
210000,2,1,1,0,0,3,6,720,0,1943,0,2300,1743,1,0,0
622500,3,2.5,1.5,0,0,4,7,1380,880,1928,0,1870,1681,1,1,0
550000,3,2.5,3,0,0,3,8,1390,160,2004,0,1550,1625,1,1,0
190000,3,1.75,1,0,0,5,7,1390,0,1965,0,1260,1498,4,0,0
340000,4,2.5,2,0,0,3,8,2380,0,2000,0,2190,1711,3,0,0
678000,3,2.5,2,0,0,3,9,2640,0,2003,0,2680,1714,2,0,0
275000,5,2,1,0,0,4,7,1250,1010,1962,0,1950,1437,4,1,0
493000,3,2.75,1,0,0,4,7,1270,450,1947,0,1690,1662,1,1,0
147000,3,1,1,0,0,3,7,1070,0,1960,0,920,1570,1,0,0
334000,3,2.25,2,0,0,4,7,2000,0,1985,0,1950,1520,4,0,0
605000,4,2.5,1,0,0,3,8,1420,1380,1970,0,2140,1736,2,1,0
365000,3,1.75,1,0,0,4,8,1450,0,1976,0,2256,1438,4,0,0
345000,3,1,1,0,0,4,6,1620,0,1958,0,1680,1591,4,0,0
